,edge,delta,c_s,c_sTwoSequence,p_value,result_test,result_test_tip2tip,category_rate,branch_length
37,"(Node19*, Node18*)",2.988557105158809,0.18760841445584006,0.18785552221675964,1.2566632942283969e-151,Informative,InfoT2T,p1,3.0573081000000005e-07
38,"(t011010, Node18*)",2.9979958790121017,0.18774438302670204,0.18785552221675964,2.356178023073515e-152,Informative,InfoT2T,p1,0.00132542864676
39,"(t110000, Node33*)",2.9954757689160942,0.18757360887116944,0.18785552221675964,2.2463713507450853e-152,Informative,InfoT2T,p1,3.4249707000000007e-07
40,"(Node34*, Node33*)",2.999996863405103,0.18785546221455018,0.18785552221675964,2.2360423432513015e-152,Informative,InfoT2T,p1,0.0016260846672600002
41,"(Node50*, Node49*)",2.9825971850563096,0.18730959593959892,0.18785552221675964,1.6567771917378466e-151,Informative,InfoT2T,p1,0.0017883899861400002
42,"(t101010, Node49*)",2.972606483300873,0.18758868100674497,0.18785552221675964,4.545574305089494e-150,Informative,InfoT2T,p1,0.00132122589021
43,"(Node20*, Node19*)",2.982602386858451,0.18785540053387412,0.18785552221675964,1.2143886599857348e-150,Informative,InfoT2T,p1,0.0019456241469300002
44,"(t011011, Node19*)",2.9981713180228553,0.1877529760876997,0.18785552221675964,2.3355167209198243e-152,Informative,InfoT2T,p1,0.0014702365323
45,"(t110001, Node34*)",2.999995937319132,0.18785526781774764,0.18785552221675964,2.2349206890919417e-152,Informative,InfoT2T,p1,0.0008722403077500001
46,"(Node35*, Node34*)",2.9999928084145475,0.1878554036818993,0.18785552221675964,2.2376499468968846e-152,Informative,InfoT2T,p1,0.00187005186252
47,"(Node51*, Node50*)",2.9999692123475685,0.18785488776607914,0.18785552221675964,2.2455790280774812e-152,Informative,InfoT2T,p1,0.0015876811924200001
48,"(Node62*, Node50*)",2.9999754772324376,0.1878541286423182,0.18785552221675964,2.2360883949954387e-152,Informative,InfoT2T,p1,0.00072336483324
49,"(Node21*, Node20*)",2.9879675859507357,0.18759941906955707,0.18785552221675964,1.3925212403719865e-151,Informative,InfoT2T,p1,0.0007956927424800001
50,"(Node32*, Node20*)",2.9949330269978813,0.1876302082899829,0.18785552221675964,3.1356457705834213e-152,Informative,InfoT2T,p1,0.0011712865538700001
51,"(Node36*, Node35*)",2.99263603353428,0.18785540161937556,0.18785552221675964,1.215631082909784e-151,Informative,InfoT2T,p1,0.00195727753944
52,"(Node37*, Node35*)",2.9999810372944418,0.18785471787244287,0.18785552221675964,2.2380720796541417e-152,Informative,InfoT2T,p1,0.0007699979168100001
53,"(Node52*, Node51*)",2.990787371190222,0.1878552836891874,0.18785552221675964,1.8579366345337476e-151,Informative,InfoT2T,p1,0.0037303723657800005
54,"(Node59*, Node51*)",2.999978339855335,0.18785437743606714,0.18785552221675964,2.236660447819187e-152,Informative,InfoT2T,p1,0.0017936917740900003
55,"(t101000, Node62*)",2.9999981325905645,0.18785540528236824,0.18785552221675964,2.2349206890930855e-152,Informative,InfoT2T,p1,0.0008813811036600001
56,"(t101001, Node62*)",2.9999991429161157,0.1878554685474461,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.0019196845614
57,"(Node22*, Node21*)",2.98259901282967,0.18785511178568665,0.18785552221675964,1.2140520819417987e-150,Informative,InfoT2T,p1,0.0031273563174300002
58,"(Node29*, Node21*)",2.9964496599065074,0.18767816216401334,0.18785552221675964,2.637177800779102e-152,Informative,InfoT2T,p1,0.0014371187654700001
59,"(t011000, Node32*)",2.999996539312649,0.18785530552929405,0.18785552221675964,2.234920817426222e-152,Informative,InfoT2T,p1,0.0016219523063700002
60,"(t011001, Node32*)",2.999993601162424,0.18785512158446846,0.18785552221675964,2.2349211278118926e-152,Informative,InfoT2T,p1,0.0008773647359400001
61,"(t110010, Node36*)",2.9826042431130624,0.18785524177968416,0.18785552221675964,1.2131720936945365e-150,Informative,InfoT2T,p1,0.00234049007727
62,"(t110011, Node36*)",2.9920663663303646,0.18758446275486834,0.18785552221675964,5.1306357410145485e-152,Informative,InfoT2T,p1,0.0017135785881000002
63,"(Node38*, Node37*)",2.999992985690439,0.18785529623564803,0.18785552221675964,2.2366744194052496e-152,Informative,InfoT2T,p1,0.00130885438284
64,"(Node41*, Node37*)",2.9999955836921544,0.18785543760815912,0.18785552221675964,2.236499098290162e-152,Informative,InfoT2T,p1,0.00349478435943
65,"(Node53*, Node52*)",2.9878291936290498,0.18762494218962497,0.18785552221675964,1.578439567496392e-151,Informative,InfoT2T,p1,0.0018121891168800001
66,"(Node56*, Node52*)",2.982588520278219,0.1878549553833338,0.18785552221675964,1.2162808738959837e-150,Informative,InfoT2T,p1,0.0016135193528100003
67,"(Node60*, Node59*)",2.999993663822199,0.1878552641187703,0.18785552221675964,2.2360609108742052e-152,Informative,InfoT2T,p1,0.00147085367418
68,"(Node61*, Node59*)",2.999993431714583,0.18785530105967865,0.18785552221675964,2.2364843338927672e-152,Informative,InfoT2T,p1,0.0017162840309400001
69,"(Node23*, Node22*)",2.9940357864789533,0.18760968994311997,0.18785552221675964,3.5756873364695133e-152,Informative,InfoT2T,p1,0.00144949463901
70,"(Node26*, Node22*)",2.9944558080571753,0.18761891609230041,0.18785552221675964,3.3578043540613116e-152,Informative,InfoT2T,p1,0.0016208081154900002
71,"(Node30*, Node29*)",2.9999937577822493,0.18785530412175142,0.18785552221675964,2.2363415599293925e-152,Informative,InfoT2T,p1,0.00221836185909
72,"(Node31*, Node29*)",2.9999895851287826,0.18785504936426173,0.18785552221675964,2.2363952608280503e-152,Informative,InfoT2T,p1,0.00102309963426
73,"(Node39*, Node38*)",2.9999969905169728,0.1878554090317107,0.18785552221675964,2.235539508076529e-152,Informative,InfoT2T,p1,0.00246637902321
74,"(Node40*, Node38*)",2.999990609433919,0.18785525213784357,0.18785552221675964,2.237535978118394e-152,Informative,InfoT2T,p1,0.00103296269925
75,"(Node42*, Node41*)",2.9999791722592843,0.18785515607213413,0.18785552221675964,2.2426455924237286e-152,Informative,InfoT2T,p1,0.0018294183204300002
76,"(Node45*, Node41*)",2.9999891458164543,0.1878549863271354,0.18785552221675964,2.2361030179825774e-152,Informative,InfoT2T,p1,0.0012521710824300002
77,"(Node54*, Node53*)",2.9825778164082233,0.18785433410028274,0.18785552221675964,1.2165147804272165e-150,Informative,InfoT2T,p1,0.0013395374376300002
78,"(Node55*, Node53*)",2.9934485959021804,0.18785281646563484,0.18785552221675964,9.99069071680996e-152,Informative,InfoT2T,p1,0.0008006221060200001
79,"(Node57*, Node56*)",2.99419622257312,0.18761247342216344,0.18785552221675964,3.4813440341790907e-152,Informative,InfoT2T,p1,0.0011386130907600001
80,"(Node58*, Node56*)",2.982342088791781,0.18759083628959605,0.18785552221675964,4.916731538073166e-151,Informative,InfoT2T,p1,0.00080420834241
81,"(t101100, Node60*)",2.9999979927662324,0.18785539652677702,0.18785552221675964,2.234920689090668e-152,Informative,InfoT2T,p1,0.0016237357525800001
82,"(t101101, Node60*)",2.9999968101129535,0.187855322470794,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.00102193889715
83,"(t101110, Node61*)",2.9999954529406443,0.18785523748668975,0.18785552221675964,2.2349206890919417e-152,Informative,InfoT2T,p1,0.00114692117751
84,"(t101111, Node61*)",2.999997371554353,0.18785535762741637,0.18785552221675964,2.23492068909105e-152,Informative,InfoT2T,p1,0.0019835556656400003
85,"(Node24*, Node23*)",2.991279587657358,0.18785501152871345,0.18785552221675964,1.6577071912104788e-151,Informative,InfoT2T,p1,0.00196674743718
86,"(Node25*, Node23*)",2.999980439857982,0.18785438392653533,0.18785552221675964,2.2356322076621413e-152,Informative,InfoT2T,p1,0.001647647019
87,"(Node27*, Node26*)",2.9889068613498404,0.18785452007462,0.18785552221675964,2.8529687274773033e-151,Informative,InfoT2T,p1,0.00135623860308
88,"(Node28*, Node26*)",2.9907632866849236,0.18785407773692533,0.18785552221675964,1.860021879460613e-151,Informative,InfoT2T,p1,0.0011139209864100001
89,"(t011100, Node30*)",2.999996746701005,0.18785531850003248,0.18785552221675964,2.2349206890919417e-152,Informative,InfoT2T,p1,0.0018823767550200001
90,"(t011101, Node30*)",2.999994422482466,0.18785517296093662,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.0010982538967500002
91,"(t011110, Node31*)",2.999997777369485,0.18785538303895427,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.00132014323548
92,"(t011111, Node31*)",2.9999981944161522,0.18785540915379406,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.00162489996567
93,"(t110100, Node39*)",2.9999966039730137,0.18785530956261867,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.00087354432306
94,"(t110101, Node39*)",2.999997123621432,0.18785534210222696,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.00103130533503
95,"(t110110, Node40*)",2.999996625649526,0.18785531091996951,0.18785552221675964,2.2349206890919417e-152,Informative,InfoT2T,p1,0.0015556835530800002
96,"(t110111, Node40*)",2.999997853295477,0.18785538779332656,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.00244461666132
97,"(Node43*, Node42*)",2.9880873952851044,0.18785536624504665,0.18785552221675964,3.4538099121841275e-151,Informative,InfoT2T,p1,0.00158661823491
98,"(Node44*, Node42*)",2.9999696634043023,0.1878538396712659,0.18785552221675964,2.236706045602289e-152,Informative,InfoT2T,p1,0.00101851196238
99,"(Node46*, Node45*)",2.999995645908522,0.1878554288597741,0.18785552221675964,2.2363950812424696e-152,Informative,InfoT2T,p1,0.00193067274177
100,"(Node47*, Node45*)",2.999994760025008,0.1878553197392457,0.18785552221675964,2.235953806221782e-152,Informative,InfoT2T,p1,0.00089031846996
101,"(t100000, Node54*)",2.9751364439060928,0.18758805672784362,0.18785552221675964,2.5410377487036186e-150,Informative,InfoT2T,p1,0.00132059731716
102,"(t100001, Node54*)",2.9738433557983157,0.18758269518996143,0.18785552221675964,3.351021915508116e-150,Informative,InfoT2T,p1,0.0017819902830600001
103,"(t100010, Node55*)",2.994811440954373,0.18762721724980372,0.18785552221675964,3.1894734032611913e-152,Informative,InfoT2T,p1,0.0011268788181300002
104,"(t100011, Node55*)",2.982607482655091,0.1878554458232959,0.18785552221675964,1.2131721179354582e-150,Informative,InfoT2T,p1,0.00188760226923
105,"(t100100, Node57*)",2.999995470360693,0.1878552386090354,0.18785552221675964,2.2349209482799298e-152,Informative,InfoT2T,p1,0.00147288806919
106,"(t100101, Node57*)",2.999993493830876,0.1878551148752033,0.18785552221675964,2.23492122379984e-152,Informative,InfoT2T,p1,0.00102553725708
107,"(t100110, Node58*)",2.9825995601175292,0.18785494966119876,0.18785552221675964,1.2131845925390541e-150,Informative,InfoT2T,p1,0.00117483992388
108,"(t100111, Node58*)",2.9929208134604,0.1875920413239048,0.18785552221675964,4.332786321073066e-152,Informative,InfoT2T,p1,0.00177024685419
109,"(t010000, Node24*)",2.989407575205098,0.18759544905795555,0.18785552221675964,9.853338644683607e-152,Informative,InfoT2T,p1,0.00126841511412
110,"(t010001, Node24*)",2.9826053817204374,0.18785531349407764,0.18785552221675964,1.2131720970821492e-150,Informative,InfoT2T,p1,0.0012652659045
111,"(t010010, Node25*)",2.999997179976362,0.18785534563108858,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.0008063399659500001
112,"(t010011, Node25*)",2.9999982222376502,0.1878554108959348,0.18785552221675964,2.2349206890915593e-152,Informative,InfoT2T,p1,0.00127887758784
113,"(t010100, Node27*)",2.9878352557514263,0.18762615967395643,0.18785552221675964,1.5832839561628104e-151,Informative,InfoT2T,p1,0.0010229196604500002
114,"(t010101, Node27*)",2.9826068496899003,0.18785540595305095,0.18785552221675964,1.2131721011752962e-150,Informative,InfoT2T,p1,0.0005835099366
115,"(t010110, Node28*)",2.9826068469194293,0.18785540577991852,0.18785552221675964,1.2131721071825565e-150,Informative,InfoT2T,p1,0.0011059325202600002
116,"(t010111, Node28*)",2.991265326985758,0.18758276956836756,0.18785552221675964,6.132093707086582e-152,Informative,InfoT2T,p1,0.00124453421307
117,"(t111000, Node43*)",2.9899781331989956,0.18758895224669758,0.18785552221675964,8.437123062055297e-152,Informative,InfoT2T,p1,0.0025341392827800003
118,"(t111001, Node43*)",2.982603356371052,0.18785518592945352,0.18785552221675964,1.2131720936945365e-150,Informative,InfoT2T,p1,0.00116890610103
119,"(t111010, Node44*)",2.9999981212929883,0.18785540457493113,0.18785552221675964,2.2349206890948666e-152,Informative,InfoT2T,p1,0.0018748417064400002
120,"(t111011, Node44*)",2.999997434628864,0.18785536157704893,0.18785552221675964,2.234920689097793e-152,Informative,InfoT2T,p1,0.00137323837782
121,"(t111100, Node46*)",2.999996592733482,0.18785530885881593,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.00162287027595
122,"(t111101, Node46*)",2.99999581660558,0.18785526025884514,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.00132191809065
123,"(t111110, Node47*)",2.9999987832762267,0.187855446027333,0.18785552221675964,2.2349206890913045e-152,Informative,InfoT2T,p1,0.0014692517984700002
124,"(t111111, Node47*)",2.9999982529075506,0.18785541281643808,0.18785552221675964,2.23492068909105e-152,Informative,InfoT2T,p1,0.0010233796626
