,edge,delta,c_s,c_sTwoSequence,p_value,result_test,result_test_tip2tip,category_rate,branch_length
13,"(t000100, Node6*)",2.999999163218742,0.18313868017208818,0.1831387312544245,3.318552318737372e-160,Informative,InfoT2T,p1,0.0013102687935499999
14,"(Node7*, Node6*)",2.996299804897628,0.1831386590535133,0.1831387312544245,8.128435779793915e-160,Informative,InfoT2T,p1,2.874434e-07
15,"(t000110, Node55*)",2.9999970312102184,0.18313855002095983,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00094085553598
16,"(t000111, Node55*)",2.999998340647264,0.18313862995717292,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.0016828928880999999
17,"(Node58*, Node57*)",2.999994048621089,0.18313857626706936,0.1831387312544245,3.3212977842727105e-160,Informative,InfoT2T,p1,0.00081710570384
18,"(Node59*, Node57*)",2.9999968013245097,0.1831386202854114,0.1831387312544245,3.3196630061010273e-160,Informative,InfoT2T,p1,0.0011419520588599999
19,"(Node61*, Node60*)",2.983464789937649,0.18313835391934666,0.1831387312544245,1.801972594355342e-158,Informative,InfoT2T,p1,0.0014444332551
20,"(Node62*, Node60*)",2.9854582055502705,0.18289230236849638,0.1831387312544245,4.2275716557518375e-159,Informative,InfoT2T,p1,0.0009172543323899999
21,"(t000101, Node7*)",2.9999985061032324,0.18313864005769034,0.1831387312544245,3.3185523192084824e-160,Informative,InfoT2T,p1,0.00144688735723
22,"(Node8*, Node7*)",1.7720181398086483,0.18313873118571714,0.1831387312544245,2.4808615159909515e-57,Informative,InfoT2T,p1,0.4261542849385
23,"(t001000, Node58*)",2.999998018857236,0.18313861031310047,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.00140828615277
24,"(t001001, Node58*)",2.999998463377861,0.1831386374494149,0.1831387312544245,3.318552318522785e-160,Informative,InfoT2T,p1,0.00181543521667
25,"(t001010, Node59*)",2.9999987664223466,0.1831386559491424,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00127877347509
26,"(t001011, Node59*)",2.999998050589975,0.1831386122502649,0.1831387312544245,3.31855231852203e-160,Informative,InfoT2T,p1,0.00080932836126
27,"(t001100, Node61*)",2.9986704863584177,0.18306407386036974,0.1831387312544245,3.4053884076286677e-160,Informative,InfoT2T,p1,0.00065045610268
28,"(t001101, Node61*)",2.9948648896640386,0.1829223731034284,0.1831387312544245,4.8813378745054464e-160,Informative,InfoT2T,p1,0.00012628344585
29,"(t001110, Node62*)",2.9834635363460813,0.18313827061466353,0.1831387312544245,1.8019276445847707e-158,Informative,InfoT2T,p1,0.00170562689863
30,"(t001111, Node62*)",2.994205348648979,0.18290833647826563,0.1831387312544245,5.417449132317827e-160,Informative,InfoT2T,p1,0.00144214456659
31,"(Node9*, Node8*)",1.6846727384983449,0.15457034874141856,0.1831387312544245,3.6054531683324454e-72,Informative,InfoT2T,p1,0.3034421840673
32,"(Node24*, Node8*)",1.1967808637710962,0.15009962307793678,0.1831387312544245,1.3541455123877698e-39,Informative,InfoT2T,p1,0.10162020124854
33,"(Node10*, Node9*)",2.9999944416727087,0.18313867067019446,0.1831387312544245,3.3222262095013634e-160,Informative,InfoT2T,p1,0.00131364285459
34,"(t010110, Node9*)",2.9959309302838104,0.18289085948313932,0.1831387312544245,3.325546476224038e-160,Informative,InfoT2T,p1,3.1953573e-07
35,"(Node25*, Node24*)",1.7029813013468313,0.1498496759501997,0.1831387312544245,2.817105015858034e-78,Informative,InfoT2T,p1,0.1928749408535
36,"(Node40*, Node24*)",1.6360172268379083,0.15949099857619334,0.1831387312544245,3.585976273217144e-64,Informative,InfoT2T,p1,0.42920294108199997
37,"(Node11*, Node10*)",2.992975093492281,0.1831386340847895,0.1831387312544245,1.8165416893886862e-159,Informative,InfoT2T,p1,0.00071840466724
38,"(t010111, Node10*)",2.9999933930583507,0.18313832803056032,0.1831387312544245,3.3185537031426626e-160,Informative,InfoT2T,p1,0.00090792964558
39,"(Node26*, Node25*)",2.987816098376461,0.18304130361499837,0.1831387312544245,4.304192384921148e-159,Informative,InfoT2T,p1,0.00116304522331
40,"(Node37*, Node25*)",2.9839571014080106,0.18278709946987864,0.1831387312544245,4.012121418631366e-159,Informative,InfoT2T,p1,2.6894671e-07
41,"(Node41*, Node40*)",2.9922523746280114,0.18267905498612738,0.1831387312544245,3.4987468370397415e-160,Informative,InfoT2T,p1,3.3347508e-07
42,"(Node52*, Node40*)",2.9928719041396876,0.18313852891270843,0.1831387312544245,1.861655847681265e-159,Informative,InfoT2T,p1,0.00195484199406
43,"(Node12*, Node11*)",2.995062361722391,0.1829271175359605,0.1831387312544245,4.7415800985279653e-160,Informative,InfoT2T,p1,0.00124648234068
44,"(Node23*, Node11*)",2.983467630369262,0.183138658249422,0.1831387312544245,1.802892341011388e-158,Informative,InfoT2T,p1,0.00168997088267
45,"(Node27*, Node26*)",2.992000107817539,0.18288620608812353,0.1831387312544245,8.469016613790493e-160,Informative,InfoT2T,p1,0.0021016986347799998
46,"(Node34*, Node26*)",2.9834601980887805,0.18313844618818803,0.1831387312544245,1.8046214502880863e-158,Informative,InfoT2T,p1,0.0012423601248099999
47,"(Node38*, Node37*)",2.9834653399366995,0.18313846353448854,0.1831387312544245,1.8025093180260102e-158,Informative,InfoT2T,p1,0.00135475936702
48,"(Node39*, Node37*)",2.9989535471866082,0.18307890932945828,0.1831387312544245,3.3724884053205235e-160,Informative,InfoT2T,p1,0.0020962971048299997
49,"(Node42*, Node41*)",2.9999931358030705,0.18313863247272025,0.1831387312544245,3.322773836824151e-160,Informative,InfoT2T,p1,0.00376082836823
50,"(Node49*, Node41*)",2.9999875258224,0.1831381179721391,0.1831387312544245,3.320505467401585e-160,Informative,InfoT2T,p1,0.00060595559981
51,"(Node53*, Node52*)",2.9899161843304367,0.18289555028618892,0.1831387312544245,1.4560067418309443e-159,Informative,InfoT2T,p1,0.00095153632423
52,"(Node54*, Node52*)",2.9669319850764277,0.18313857957736124,0.1831387312544245,9.588773767349951e-157,Informative,InfoT2T,p1,0.00126234171839
53,"(Node13*, Node12*)",2.999986394735923,0.18313821466938915,0.1831387312544245,3.3226909267972133e-160,Informative,InfoT2T,p1,0.00071154515766
54,"(Node16*, Node12*)",2.9999950796274204,0.1831385568630517,0.1831387312544245,3.320212317757997e-160,Informative,InfoT2T,p1,0.0021093962621
55,"(t010100, Node23*)",2.9923759686034894,0.1828873923082919,0.1831387312544245,7.768066962173778e-160,Informative,InfoT2T,p1,0.00117613256714
56,"(t010101, Node23*)",2.993211442761938,0.18289403183206523,0.1831387312544245,6.513217180720705e-160,Informative,InfoT2T,p1,0.00144449141847
57,"(Node28*, Node27*)",2.9999725320747976,0.18313775899633353,0.1831387312544245,3.3278468057936104e-160,Informative,InfoT2T,p1,0.00106596200422
58,"(Node31*, Node27*)",2.9999897469610577,0.18313821175301123,0.1831387312544245,3.319954385533282e-160,Informative,InfoT2T,p1,0.00199821789054
59,"(Node35*, Node34*)",2.9850376022401517,0.1828951152873586,0.1831387312544245,4.732372570684364e-159,Informative,InfoT2T,p1,0.0013906946803399999
60,"(Node36*, Node34*)",2.9912548755301867,0.18288632137278305,0.1831387312544245,1.0149856552269761e-159,Informative,InfoT2T,p1,0.0008464395701399999
61,"(t101000, Node38*)",2.991869931599765,0.18288600457266618,0.1831387312544245,8.733477641780633e-160,Informative,InfoT2T,p1,0.00077701090121
62,"(t101001, Node38*)",2.9939714156942947,0.18290460437811507,0.1831387312544245,5.649311363086944e-160,Informative,InfoT2T,p1,0.0013095522218499998
63,"(t101010, Node39*)",2.9999973694293733,0.18313857066831812,0.1831387312544245,3.318552323124127e-160,Informative,InfoT2T,p1,0.00086324458317
64,"(t101011, Node39*)",2.9999972632388108,0.18313856418581187,0.1831387312544245,3.318552323502111e-160,Informative,InfoT2T,p1,0.00082975852185
65,"(Node43*, Node42*)",2.9999878019480577,0.18313811919830472,0.1831387312544245,3.320299446686332e-160,Informative,InfoT2T,p1,0.00196864993227
66,"(Node46*, Node42*)",2.999982723613915,0.18313812724468667,0.1831387312544245,3.324494266164302e-160,Informative,InfoT2T,p1,0.00199356261865
67,"(Node50*, Node49*)",2.9999967930895437,0.18313864598171142,0.1831387312544245,3.3200082721520686e-160,Informative,InfoT2T,p1,0.00105683501431
68,"(Node51*, Node49*)",2.9999983066249953,0.1831386788619306,0.1831387312544245,3.3192239939769775e-160,Informative,InfoT2T,p1,0.00172022614637
69,"(t111100, Node53*)",2.9999818278638877,0.18313762283185156,0.1831387312544245,3.318564412915588e-160,Informative,InfoT2T,p1,0.00064131608998
70,"(t111101, Node53*)",2.9999937019948657,0.18313834689515954,0.1831387312544245,3.318553771452373e-160,Informative,InfoT2T,p1,0.00185070187401
71,"(t111110, Node54*)",2.9669305358327276,0.18265476443866127,0.1831387312544245,1.454910874495717e-157,Informative,InfoT2T,p1,0.00073237913931
72,"(t111111, Node54*)",2.9669358235125647,0.18266890127802493,0.1831387312544245,1.5357074092878028e-157,Informative,InfoT2T,p1,0.0019276708274599999
73,"(Node14*, Node13*)",2.999993477103554,0.18313848969834692,0.1831387312544245,3.320616489054744e-160,Informative,InfoT2T,p1,0.00092574174164
74,"(Node15*, Node13*)",2.9943280157159076,0.18313867741283835,0.1831387312544245,1.3098865103498996e-159,Informative,InfoT2T,p1,0.00200064345201
75,"(Node17*, Node16*)",2.9999916146340815,0.18313857258690142,0.1831387312544245,3.323208826080862e-160,Informative,InfoT2T,p1,0.0016740472566499998
76,"(Node20*, Node16*)",2.9999909631003248,0.1831384431214664,0.1831387312544245,3.322025827777536e-160,Informative,InfoT2T,p1,0.00092180362703
77,"(Node29*, Node28*)",2.9999941745158925,0.1831384259924693,0.1831387312544245,3.319215829344494e-160,Informative,InfoT2T,p1,0.00246367785241
78,"(Node30*, Node28*)",2.994874337769355,0.18313851642634182,0.1831387312544245,1.146999719763834e-159,Informative,InfoT2T,p1,0.00165131998029
79,"(Node32*, Node31*)",2.999995097816366,0.1831385575861199,0.1831387312544245,3.3202072131232865e-160,Informative,InfoT2T,p1,0.0012241487013799999
80,"(Node33*, Node31*)",2.9999954831424693,0.1831385316428272,0.1831387312544245,3.319555311546613e-160,Informative,InfoT2T,p1,0.0010652395767199998
81,"(t101100, Node35*)",2.9922491369698467,0.18288653467006147,0.1831387312544245,7.983376592193778e-160,Informative,InfoT2T,p1,0.00157566952386
82,"(t101101, Node35*)",2.983462241090111,0.18313819116036556,0.1831387312544245,1.801928028580171e-158,Informative,InfoT2T,p1,0.0015803580719699999
83,"(t101110, Node36*)",2.9999912532429267,0.18313819749868118,0.1831387312544245,3.318554965364574e-160,Informative,InfoT2T,p1,0.00161106255191
84,"(t101111, Node36*)",2.9999882292310094,0.18313801305703997,0.1831387312544245,3.318557111702685e-160,Informative,InfoT2T,p1,0.001197175028
85,"(Node44*, Node43*)",2.9999922737053044,0.18313848733437005,0.1831387312544245,3.3215538265826625e-160,Informative,InfoT2T,p1,0.00107086512921
86,"(Node45*, Node43*)",2.9999963277291615,0.18313855911845003,0.1831387312544245,3.319237970111686e-160,Informative,InfoT2T,p1,0.0015183198427300001
87,"(Node47*, Node46*)",2.999985560312965,0.1831380515560744,0.1831387312544245,3.321211676904803e-160,Informative,InfoT2T,p1,0.00132236752558
88,"(Node48*, Node46*)",2.993427727602441,0.1831385160410666,0.1831387312544245,1.6274719089405538e-159,Informative,InfoT2T,p1,0.0014560531227199999
89,"(t111000, Node50*)",2.999998106427822,0.1831386156589558,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.00101057320137
90,"(t111001, Node50*)",2.99999857453589,0.18313864423519505,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.0013422870986
91,"(t111010, Node51*)",2.99999874985615,0.1831386549378383,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00114952298449
92,"(t111011, Node51*)",2.999997360564117,0.18313857012677823,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00054457025408
93,"(t010000, Node14*)",2.9999988778582187,0.1831386627518838,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00211807589435
94,"(t010001, Node14*)",2.99999738016298,0.18313857132321523,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.00090759041654
95,"(t010010, Node15*)",2.991111490754487,0.18288710393362054,0.1831387312544245,1.0541301209543113e-159,Informative,InfoT2T,p1,0.0008991546147099999
96,"(t010011, Node15*)",2.983468686510509,0.18313858467635893,0.1831387312544245,1.8019129414970923e-158,Informative,InfoT2T,p1,0.0017239690973500001
97,"(Node18*, Node17*)",2.9945167015368033,0.18313855164062712,0.1831387312544245,1.2508247185318136e-159,Informative,InfoT2T,p1,0.00124476028993
98,"(Node19*, Node17*)",2.9999898602271373,0.18313828191029252,0.1831387312544245,3.320787972361629e-160,Informative,InfoT2T,p1,0.00131566125974
99,"(Node21*, Node20*)",2.9999919378014255,0.18313854707496685,0.1831387312544245,3.32261207415959e-160,Informative,InfoT2T,p1,0.00131916651616
100,"(Node22*, Node20*)",2.995237723762067,0.18313863198150443,0.1831387312544245,1.0509464795114095e-159,Informative,InfoT2T,p1,0.00077940574519
101,"(t100000, Node29*)",2.9999976389745338,0.1831385871226884,0.1831387312544245,3.318552318522785e-160,Informative,InfoT2T,p1,0.00086130791735
102,"(t100001, Node29*)",2.999997166113923,0.1831385582563243,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00071762484017
103,"(t100010, Node30*)",2.983469656874474,0.18313864424161774,0.1831387312544245,1.8019129415002716e-158,Informative,InfoT2T,p1,0.00144130405561
104,"(t100011, Node30*)",2.9911647171482283,0.1828870214496204,0.1831387312544245,1.0402834198227884e-159,Informative,InfoT2T,p1,0.00064653262757
105,"(t100100, Node32*)",2.999998074727051,0.1831386137237428,0.1831387312544245,3.318552318522785e-160,Informative,InfoT2T,p1,0.00130883232762
106,"(t100101, Node32*)",2.9999978606807405,0.18313860065701953,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00117793041231
107,"(t100110, Node33*)",2.999997949908875,0.183138606104062,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00064854451496
108,"(t100111, Node33*)",2.9999990776260677,0.18313867494696065,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.00144109095541
109,"(t110000, Node44*)",2.999997467956741,0.18313857668269456,0.1831387312544245,3.318552318523352e-160,Informative,InfoT2T,p1,0.00157898722919
110,"(t110001, Node44*)",2.9999977413943233,0.18313859337503183,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.0017700344609299999
111,"(t110010, Node45*)",2.9999984225043286,0.18313863495423924,0.1831387312544245,3.318552318522785e-160,Informative,InfoT2T,p1,0.00082110003413
112,"(t110011, Node45*)",2.999998335675012,0.18313862965363562,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00077827360264
113,"(t110100, Node47*)",2.9999974369353013,0.18313857478895215,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.00170717170959
114,"(t110101, Node47*)",2.999996980602361,0.18313854693154033,0.1831387312544245,3.31855231852373e-160,Informative,InfoT2T,p1,0.00144928472175
115,"(t110110, Node48*)",2.9908578581210383,0.18288875209981323,0.1831387312544245,1.1282787813816947e-159,Informative,InfoT2T,p1,0.00077673208875
116,"(t110111, Node48*)",2.9834695727130716,0.18313863907541572,0.1831387312544245,1.8019129414958613e-158,Informative,InfoT2T,p1,0.00117888549329
117,"(t011000, Node18*)",2.9926958305013076,0.18288936287849183,0.1831387312544245,7.244951384453858e-160,Informative,InfoT2T,p1,0.00078051473187
118,"(t011001, Node18*)",2.9834697844809694,0.18313865207467175,0.1831387312544245,1.8019129414963738e-158,Informative,InfoT2T,p1,0.00157547896849
119,"(t011010, Node19*)",2.999997602544706,0.18313858489878426,0.1831387312544245,3.318552318522785e-160,Informative,InfoT2T,p1,0.00152641132352
120,"(t011011, Node19*)",2.999997316059607,0.18313856740994508,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.0013635553005499998
121,"(t011100, Node21*)",2.999997210381247,0.18313856095867823,0.1831387312544245,3.31855231852373e-160,Informative,InfoT2T,p1,0.0023861719221
122,"(t011101, Node21*)",2.9999957954053693,0.1831384745797158,0.1831387312544245,3.3185523185224074e-160,Informative,InfoT2T,p1,0.0015835739882199998
123,"(t011110, Node22*)",2.983470133945273,0.18313867352634572,0.1831387312544245,1.8019129414953488e-158,Informative,InfoT2T,p1,0.0022511657911399997
124,"(t011111, Node22*)",2.995741899238791,0.18294547940544817,0.1831387312544245,4.32535037469062e-160,Informative,InfoT2T,p1,0.0009089814618299999
