,edge,delta,c_s,c_sTwoSequence,p_value,result_test,result_test_tip2tip,category_rate,branch_length
35,"(Node25*, Node24*)",9.53284626000621e-06,6.650336107707629e-06,0.16207224369300136,0.00919189298672095,Informative,SatuT2T,p4,3.665078412605
36,"(Node40*, Node24*)",0.0005986240078190743,0.0012196991983256182,0.16207224369300136,0.20975020675916972,Saturated,SatuT2T,p4,8.15586735646
37,"(Node11*, Node10*)",2.7531614190067955,0.15945070636869965,0.16207224369300136,9.848126326703932e-178,Informative,InfoT2T,p4,0.013651381697200001
38,"(t010111, Node10*)",2.8469622839737627,0.15976767235642797,0.16207224369300136,3.834732347541883e-189,Informative,InfoT2T,p4,0.017252802927399998
39,"(Node26*, Node25*)",2.6547507915833544,0.15887333242780946,0.16207224369300136,1.3167657104727468e-166,Informative,InfoT2T,p4,0.022100600119300002
40,"(Node37*, Node25*)",2.577680935754846,0.15385390655104456,0.16207224369300136,1.7738415619656644e-167,Informative,InfoT2T,p4,5.1106213000000004e-06
41,"(Node41*, Node40*)",2.4657456512806335,0.15155668053295138,0.16207224369300136,4.612312823047635e-158,Informative,InfoT2T,p4,6.3368124e-06
42,"(Node52*, Node40*)",2.590924113498117,0.1588702946013653,0.16207224369300136,8.263588098295258e-159,Informative,InfoT2T,p4,0.0371466047418
43,"(Node12*, Node11*)",2.7393119783191042,0.15963688310055932,0.16207224369300136,1.4388005871041243e-175,Informative,InfoT2T,p4,0.0236861019804
44,"(Node23*, Node11*)",2.6976612660832537,0.1602092381291752,0.16207224369300136,3.8318275185350414e-169,Informative,InfoT2T,p4,0.0321134294201
45,"(Node27*, Node26*)",2.589695681771033,0.15917523428975536,0.16207224369300136,4.6119809741171555e-158,Informative,InfoT2T,p4,0.039937227003399994
46,"(Node34*, Node26*)",2.659973316186976,0.15838920248678803,0.16207224369300136,2.903886471479101e-168,Informative,InfoT2T,p4,0.0236077701643
47,"(Node38*, Node37*)",2.714290478534312,0.15819646294381579,0.16207224369300136,1.5734182772588248e-175,Informative,InfoT2T,p4,0.025743620650600003
48,"(Node39*, Node37*)",2.667515781239596,0.15912505142477346,0.16207224369300136,1.1491143909643486e-167,Informative,InfoT2T,p4,0.0398345852049
49,"(Node42*, Node41*)",2.4177983270265297,0.1591246122716691,0.16207224369300136,3.686643426020571e-138,Informative,InfoT2T,p4,0.0714646019069
50,"(Node49*, Node41*)",2.576738182116993,0.15509966330229433,0.16207224369300136,1.0226553343606112e-164,Informative,InfoT2T,p4,0.0115145844143
51,"(Node53*, Node52*)",2.6791783801746174,0.15797871772396224,0.16207224369300136,1.5231933920648102e-171,Informative,InfoT2T,p4,0.0180814325869
52,"(Node54*, Node52*)",2.694464689901537,0.1582992657217096,0.16207224369300136,8.688509249715446e-173,Informative,InfoT2T,p4,0.0239874675317
53,"(Node13*, Node12*)",2.7296602863771673,0.15815173017993397,0.16207224369300136,1.3522487991767375e-177,Informative,InfoT2T,p4,0.0135210348498
54,"(Node16*, Node12*)",2.6645585766068955,0.16021729781489408,0.16207224369300136,4.656685278405845e-165,Informative,InfoT2T,p4,0.040083500063
55,"(t010100, Node23*)",2.7783795103259408,0.15834737434310958,0.16207224369300136,1.8558562511062335e-183,Informative,InfoT2T,p4,0.0223492904942
56,"(t010101, Node23*)",2.7696992373691947,0.1588334959438174,0.16207224369300136,3.14904325643608e-181,Informative,InfoT2T,p4,0.0274487410941
57,"(Node28*, Node27*)",2.564038864211202,0.1567709795530971,0.16207224369300136,1.0377013236645274e-159,Informative,InfoT2T,p4,0.0202557901666
58,"(Node31*, Node27*)",2.602505457561312,0.15843710735105543,0.16207224369300136,4.474582203479816e-161,Informative,InfoT2T,p4,0.0379708489962
59,"(Node35*, Node34*)",2.6845710818486985,0.15976809658470226,0.16207224369300136,1.9264297453881424e-168,Informative,InfoT2T,p4,0.0264264762902
60,"(Node36*, Node34*)",2.725299496896356,0.15889558945829912,0.16207224369300136,2.0995711002187555e-175,Informative,InfoT2T,p4,0.0160843465842
61,"(t101000, Node38*)",2.8487597015699055,0.15961114146576905,0.16207224369300136,9.569009300556222e-190,Informative,InfoT2T,p4,0.0147650382563
62,"(t101001, Node38*)",2.8405048087076263,0.16021828898342416,0.16207224369300136,2.981034432806658e-187,Informative,InfoT2T,p4,0.0248845783555
63,"(t101010, Node39*)",2.8172582703659197,0.1595104824369449,0.16207224369300136,7.421203968154354e-186,Informative,InfoT2T,p4,0.0164036814351
64,"(t101011, Node39*)",2.8202273338517787,0.15930478038408968,0.16207224369300136,1.019486239221054e-186,Informative,InfoT2T,p4,0.0157673673555
65,"(Node43*, Node42*)",2.4965118905635952,0.15524546412832624,0.16207224369300136,1.7770249026872758e-154,Informative,InfoT2T,p4,0.0374089881081
66,"(Node46*, Node42*)",2.4988433521724844,0.15483889833851752,0.16207224369300136,1.458368441725203e-155,Informative,InfoT2T,p4,0.0378823878595
67,"(Node50*, Node49*)",2.715387997235737,0.1584667884224188,0.16207224369300136,4.4418285848610995e-175,Informative,InfoT2T,p4,0.020082355849299998
68,"(Node51*, Node49*)",2.694104376577856,0.15961692136742625,0.16207224369300136,6.110018568419426e-170,Informative,InfoT2T,p4,0.0326883507311
69,"(t111100, Node53*)",2.829615355630969,0.15869435197592746,0.16207224369300136,2.231890470748554e-189,Informative,InfoT2T,p4,0.0121865170594
70,"(t111101, Node53*)",2.782776123056824,0.16003410460139522,0.16207224369300136,3.1929130131957213e-180,Informative,InfoT2T,p4,0.035167697040300004
71,"(t111110, Node54*)",2.818581638429444,0.15849138046869096,0.16207224369300136,2.1313968339193053e-188,Informative,InfoT2T,p4,0.0139169295993
72,"(t111111, Node54*)",2.772304531875545,0.1601578175883087,0.16207224369300136,1.2966552172914887e-178,Informative,InfoT2T,p4,0.0366302885438
73,"(Node14*, Node13*)",2.733667122135763,0.15950459296766514,0.16207224369300136,3.84479985600942e-175,Informative,InfoT2T,p4,0.0175912747292
74,"(Node15*, Node13*)",2.7165715232774015,0.16042768723845688,0.16207224369300136,4.979210655931776e-171,Informative,InfoT2T,p4,0.0380169403803
75,"(Node17*, Node16*)",2.6516109927225058,0.15886487764805496,0.16207224369300136,3.0929737018743755e-166,Informative,InfoT2T,p4,0.031810842999499996
76,"(Node20*, Node16*)",2.653834116022153,0.15714933635037626,0.16207224369300136,4.09013403657552e-170,Informative,InfoT2T,p4,0.0175164412709
77,"(Node29*, Node28*)",2.6350899841695963,0.15867274697122846,0.16207224369300136,1.361609283732742e-164,Informative,InfoT2T,p4,0.0468156851923
78,"(Node30*, Node28*)",2.6654145924139843,0.15821378080198883,0.16207224369300136,2.5934387791994478e-169,Informative,InfoT2T,p4,0.0313789711887
79,"(Node32*, Node31*)",2.6889720754219875,0.1586778580099208,0.16207224369300136,2.767421197584956e-171,Informative,InfoT2T,p4,0.0232617102014
80,"(Node33*, Node31*)",2.7123574298532946,0.15772780761853306,0.16207224369300136,2.595832036658992e-176,Informative,InfoT2T,p4,0.0202420623416
81,"(t101100, Node35*)",2.7639788696017136,0.15902551522924502,0.16207224369300136,4.635931963450513e-180,Informative,InfoT2T,p4,0.029941434235799997
82,"(t101101, Node35*)",2.7819581188141522,0.15850188170383134,0.16207224369300136,1.430671662991916e-183,Informative,InfoT2T,p4,0.0300305276991
83,"(t101110, Node36*)",2.8029344151607125,0.15971662288335284,0.16207224369300136,1.585080291153755e-183,Informative,InfoT2T,p4,0.0306139851773
84,"(t101111, Node36*)",2.8068621765993096,0.15980824769170263,0.16207224369300136,7.947626964961978e-184,Informative,InfoT2T,p4,0.02274914684
85,"(Node44*, Node43*)",2.626893276633027,0.15759685591438718,0.16207224369300136,8.567124171325337e-166,Informative,InfoT2T,p4,0.0203489610963
86,"(Node45*, Node43*)",2.6952315528421105,0.15870727493099088,0.16207224369300136,5.219046846102437e-172,Informative,InfoT2T,p4,0.028851655141900003
87,"(Node47*, Node46*)",2.6420874203721088,0.1579721570070152,0.16207224369300136,6.62661828090807e-167,Informative,InfoT2T,p4,0.0251280993274
88,"(Node48*, Node46*)",2.6963460751341564,0.1582179777857582,0.16207224369300136,3.3530832787172805e-173,Informative,InfoT2T,p4,0.027668440721599998
89,"(t111000, Node50*)",2.8335103843621194,0.15994216500350203,0.16207224369300136,5.597239352000409e-187,Informative,InfoT2T,p4,0.0192032723811
90,"(t111001, Node50*)",2.8419123227157104,0.15977286453681128,0.16207224369300136,1.810585626365883e-188,Informative,InfoT2T,p4,0.025506618158
91,"(t111010, Node51*)",2.8039612224361785,0.15998680517957894,0.16207224369300136,4.776376085490961e-183,Informative,InfoT2T,p4,0.0218436457147
92,"(t111011, Node51*)",2.8070395469864446,0.15850962867682564,0.16207224369300136,7.79028232756859e-187,Informative,InfoT2T,p4,0.0103481181824
93,"(t010000, Node14*)",2.7161095843095535,0.16003190713187196,0.16207224369300136,8.307380134171979e-172,Informative,InfoT2T,p4,0.040248433530500005
94,"(t010001, Node14*)",2.804068403837654,0.15875317531145908,0.16207224369300136,7.017467753454817e-186,Informative,InfoT2T,p4,0.0172463567762
95,"(t010010, Node15*)",2.7953923825254083,0.1581242052987639,0.16207224369300136,3.3593793332521977e-186,Informative,InfoT2T,p4,0.0170860566613
96,"(t010011, Node15*)",2.775622219745494,0.15957587424513997,0.16207224369300136,2.51078295264644e-180,Informative,InfoT2T,p4,0.0327594756205
97,"(Node18*, Node17*)",2.6967408530702652,0.15845114244769395,0.16207224369300136,9.50589655816625e-173,Informative,InfoT2T,p4,0.0236533789579
98,"(Node19*, Node17*)",2.6526979290394537,0.15878846825403614,0.16207224369300136,1.5779556789455922e-166,Informative,InfoT2T,p4,0.0250006644722
99,"(Node21*, Node20*)",2.6811746740667135,0.1597884208911789,0.16207224369300136,5.583319573927822e-168,Informative,InfoT2T,p4,0.025067272604800003
100,"(Node22*, Node20*)",2.728438174504109,0.1594434777482928,0.16207224369300136,1.297959445455387e-174,Informative,InfoT2T,p4,0.014810545935700001
101,"(t100000, Node29*)",2.8288988165532767,0.15978156449565978,0.16207224369300136,9.51253786544339e-187,Informative,InfoT2T,p4,0.0163668802205
102,"(t100001, Node29*)",2.8320788047646506,0.15922224113208547,0.16207224369300136,1.832338659695338e-188,Informative,InfoT2T,p4,0.0136365631451
103,"(t100010, Node30*)",2.8281366197073146,0.16001626626818263,0.16207224369300136,4.147699176256838e-186,Informative,InfoT2T,p4,0.0273881736883
104,"(t100011, Node30*)",2.8343234285964924,0.15847681241465833,0.16207224369300136,1.6233825699964762e-190,Informative,InfoT2T,p4,0.012285643567100001
105,"(t100100, Node32*)",2.7783953270655837,0.15944329508472502,0.16207224369300136,5.589410097409133e-181,Informative,InfoT2T,p4,0.0248708986686
106,"(t100101, Node32*)",2.8088261532054406,0.15852442548670514,0.16207224369300136,4.91074177132744e-187,Informative,InfoT2T,p4,0.0223834537893
107,"(t100110, Node33*)",2.845460553916351,0.15910086427394315,0.16207224369300136,1.635242702474559e-190,Informative,InfoT2T,p4,0.0123238741688
108,"(t100111, Node33*)",2.8232125537130863,0.16036127507874862,0.16207224369300136,1.1067731094014334e-184,Informative,InfoT2T,p4,0.0273841242823
109,"(t110000, Node44*)",2.748309224072717,0.15844985195366962,0.16207224369300136,2.490747613208718e-179,Informative,InfoT2T,p4,0.030004478455700003
110,"(t110001, Node44*)",2.7257902040115347,0.15882260156203387,0.16207224369300136,1.2608651449254919e-175,Informative,InfoT2T,p4,0.0336348260879
111,"(t110010, Node45*)",2.8293008631910372,0.1595740749530908,0.16207224369300136,2.792316851738306e-187,Informative,InfoT2T,p4,0.0156028356839
112,"(t110011, Node45*)",2.83056800153981,0.15936885539198867,0.16207224369300136,6.35860719379043e-188,Informative,InfoT2T,p4,0.014789032559200001
113,"(t110100, Node47*)",2.74082604847041,0.15919639654678655,0.16207224369300136,1.0129324327017835e-176,Informative,InfoT2T,p4,0.0324402856677
114,"(t110101, Node47*)",2.766826986924978,0.15818686156372297,0.16207224369300136,2.5510150703830857e-182,Informative,InfoT2T,p4,0.0275398251525
115,"(t110110, Node48*)",2.8429899385589965,0.1596926111700233,0.16207224369300136,8.500294896771382e-189,Informative,InfoT2T,p4,0.0147597401625
116,"(t110111, Node48*)",2.8519537627818177,0.15987091841300574,0.16207224369300136,1.4799908941113869e-189,Informative,InfoT2T,p4,0.0224016025787
117,"(t011000, Node18*)",2.8096969329950974,0.15901076603640912,0.16207224369300136,5.0722007472505205e-186,Informative,InfoT2T,p4,0.014831619296100001
118,"(t011001, Node18*)",2.8011371303697192,0.1598409852705293,0.16207224369300136,5.172744029075615e-183,Informative,InfoT2T,p4,0.0299378132347
119,"(t011010, Node19*)",2.73740334436432,0.15868766679726345,0.16207224369300136,2.1078819987867033e-177,Informative,InfoT2T,p4,0.029005412345599998
120,"(t011011, Node19*)",2.7382980158611163,0.15867713718977777,0.16207224369300136,1.5351940428519e-177,Informative,InfoT2T,p4,0.0259107641165
121,"(t011100, Node21*)",2.7236436436021356,0.15906109691726847,0.16207224369300136,7.795373072580465e-175,Informative,InfoT2T,p4,0.045342889862999995
122,"(t011101, Node21*)",2.7561796988829665,0.15828628675926518,0.16207224369300136,1.0310816577901536e-180,Informative,InfoT2T,p4,0.0300916376866
123,"(t011110, Node22*)",2.747048939148424,0.15991960409548117,0.16207224369300136,6.216445527802107e-176,Informative,InfoT2T,p4,0.0427774552142
124,"(t011111, Node22*)",2.813990598693968,0.15922680258616118,0.16207224369300136,4.3954904745269145e-186,Informative,InfoT2T,p4,0.0172727899149
