,edge,delta,c_s,c_sTwoSequence,p_value,result_test,result_test_tip2tip,category_rate,branch_length
51,"(Node53*, Node52*)",2.9641543959074053,0.21785121110912467,0.21786618515330197,3.0538030916144746e-111,Informative,InfoT2T,p3,0.0074119671571600005
52,"(Node54*, Node52*)",2.999262276294351,0.21782133334283912,0.21786618515330197,7.201347070451065e-114,Informative,InfoT2T,p3,0.00983297759588
53,"(Node13*, Node12*)",2.850244613480592,0.21617334965293927,0.21786618515330197,1.3494244288925823e-104,Informative,InfoT2T,p3,0.00554256228072
54,"(Node16*, Node12*)",2.866476203264081,0.2162253105860491,0.21786618515330197,1.0253305683152208e-105,Informative,InfoT2T,p3,0.0164310866732
55,"(t010100, Node23*)",2.9164605018682375,0.21654197953109602,0.21786618515330197,4.83206554984657e-109,Informative,InfoT2T,p3,0.00916145368088
56,"(t010101, Node23*)",2.915407295876991,0.21658477210945623,0.21786618515330197,6.359290253474274e-109,Informative,InfoT2T,p3,0.011251827891240001
57,"(Node28*, Node27*)",2.8764189115441825,0.21607200225625892,0.21786618515330197,1.393015289502757e-106,Informative,InfoT2T,p3,0.00830328298024
58,"(Node31*, Node27*)",2.8998369275336136,0.2162650110332635,0.21786618515330197,4.24069287940572e-108,Informative,InfoT2T,p3,0.015565065673680002
59,"(Node35*, Node34*)",2.86091049198025,0.2165948508467805,0.21786618515330197,5.803108544848564e-105,Informative,InfoT2T,p3,0.01083277961528
60,"(Node36*, Node34*)",2.8853458000169208,0.216105592556078,0.21786618515330197,3.3729104681783565e-107,Informative,InfoT2T,p3,0.0065933187568800004
61,"(t101000, Node38*)",2.9060030475661276,0.21527232289965453,0.21786618515330197,1.5640746290875254e-109,Informative,InfoT2T,p3,0.006052505967320001
62,"(t101001, Node38*)",2.889201391956158,0.21627152893500162,0.21786618515330197,2.5630407166691884e-107,Informative,InfoT2T,p3,0.0102007225702
63,"(t101010, Node39*)",2.976261875511118,0.21715023162116978,0.21786618515330197,7.624959924637218e-113,Informative,InfoT2T,p3,0.006724220963640001
64,"(t101011, Node39*)",2.969472613575165,0.21749173737864566,0.21786618515330197,5.389952703391674e-112,Informative,InfoT2T,p3,0.0064633821702
65,"(Node43*, Node42*)",2.86840047778034,0.21661281025817056,0.21786618515330197,1.7468385790005957e-105,Informative,InfoT2T,p3,0.015334746840840002
66,"(Node46*, Node42*)",2.8733395213213564,0.21698397673826142,0.21786618515330197,1.739905855091096e-105,Informative,InfoT2T,p3,0.0155288035558
67,"(Node50*, Node49*)",2.906435286908267,0.21752537082734885,0.21786618515330197,2.364720330232209e-107,Informative,InfoT2T,p3,0.00823218853252
68,"(Node51*, Node49*)",2.95898369392836,0.2170560068861565,0.21786618515330197,1.168224226631265e-111,Informative,InfoT2T,p3,0.01339965629804
69,"(t111100, Node53*)",2.9524157218884324,0.21669903502388943,0.21786618515330197,1.5614182695723598e-111,Informative,InfoT2T,p3,0.00499551480616
70,"(t111101, Node53*)",2.915740740059202,0.21745246129338272,0.21786618515330197,4.253739606234967e-108,Informative,InfoT2T,p3,0.014415993544920002
71,"(t111110, Node54*)",2.9997983356221316,0.21785153988018546,0.21786618515330197,7.054630857187682e-114,Informative,InfoT2T,p3,0.00570484803252
72,"(t111111, Node54*)",2.999923615363776,0.21786063794493893,0.21786618515330197,7.05463071776885e-114,Informative,InfoT2T,p3,0.01501554118232
73,"(Node14*, Node13*)",2.8990572522704867,0.21613337563089485,0.21786618515330197,3.592912996887078e-108,Informative,InfoT2T,p3,0.00721104093488
74,"(Node15*, Node13*)",2.835583205036535,0.2161588773877442,0.21786618515330197,1.4683992873688707e-103,Informative,InfoT2T,p3,0.015583959520920001
75,"(Node17*, Node16*)",2.869812797900519,0.21636891771398548,0.21786618515330197,8.081108498532064e-106,Informative,InfoT2T,p3,0.0130399470518
76,"(Node20*, Node16*)",2.8996215070614983,0.2164894763633718,0.21786618515330197,7.286282389830765e-108,Informative,InfoT2T,p3,0.00718036509476
77,"(Node29*, Node28*)",2.8693858862120276,0.21699300228360377,0.21786618515330197,3.4119262318229244e-105,Informative,InfoT2T,p3,0.01919075379772
78,"(Node30*, Node28*)",2.8999797923182977,0.2159801590465303,0.21786618515330197,2.175714029915445e-108,Informative,InfoT2T,p3,0.01286291353068
79,"(Node32*, Node31*)",2.8999358003626354,0.21664537608927537,0.21786618515330197,9.808108997699855e-108,Informative,InfoT2T,p3,0.00953547409496
80,"(Node33*, Node31*)",2.905344430641501,0.21699418091057798,0.21786618515330197,8.666756775424738e-108,Informative,InfoT2T,p3,0.00829765565024
81,"(t101100, Node35*)",2.8948000707949992,0.2156914291714068,0.21786618515330197,2.7106790375113646e-108,Informative,InfoT2T,p3,0.012273636291119999
82,"(t101101, Node35*)",2.882416078306968,0.21612128925729965,0.21786618515330197,5.704680280919603e-107,Informative,InfoT2T,p3,0.01231015761324
83,"(t101110, Node36*)",2.905995432670762,0.21700755535117758,0.21786618515330197,8.00885647339917e-108,Informative,InfoT2T,p3,0.01254932935172
84,"(t101111, Node36*)",2.936402639793261,0.21627690551323298,0.21786618515330197,8.980134366656745e-111,Informative,InfoT2T,p3,0.009325363376000002
85,"(Node44*, Node43*)",2.8825150881497335,0.21653436840729856,0.21786618515330197,1.406778961102032e-106,Informative,InfoT2T,p3,0.00834147574332
86,"(Node45*, Node43*)",2.9166437193722556,0.21623147496201311,0.21786618515330197,2.310839702786175e-109,Informative,InfoT2T,p3,0.011826912459160002
87,"(Node47*, Node46*)",2.8708456296859954,0.21613538756313855,0.21786618515330197,4.062719400594903e-106,Informative,InfoT2T,p3,0.01030054704136
88,"(Node48*, Node46*)",2.914497592221559,0.21612989925676307,0.21786618515330197,2.6350198094955738e-109,Informative,InfoT2T,p3,0.01134188748224
89,"(t111000, Node50*)",2.9322195265155813,0.21531244488169304,0.21786618515330197,1.952941203279252e-111,Informative,InfoT2T,p3,0.00787183335804
90,"(t111001, Node50*)",2.883426667602614,0.21700313281460695,0.21786618515330197,3.410047961246368e-106,Informative,InfoT2T,p3,0.010455710031200001
91,"(t111010, Node51*)",2.9942390178657434,0.21754565111471105,0.21786618515330197,8.888873619225416e-114,Informative,InfoT2T,p3,0.00895417903708
92,"(t111011, Node51*)",2.990349670535712,0.2174372059644512,0.21786618515330197,1.3408651152226473e-113,Informative,InfoT2T,p3,0.0042419156633599995
93,"(t010000, Node14*)",2.976393971191054,0.21697945705917704,0.21786618515330197,4.991961709386146e-113,Informative,InfoT2T,p3,0.0164986964402
94,"(t010001, Node14*)",2.9663894447499244,0.21706573946545796,0.21786618515330197,3.3814187520329067e-112,Informative,InfoT2T,p3,0.00706965166568
95,"(t010010, Node15*)",2.894622322174279,0.2156716963999675,0.21786618515330197,2.6711444530025676e-108,Informative,InfoT2T,p3,0.00700394120932
96,"(t010011, Node15*)",2.8986267826728613,0.2160011901154325,0.21786618515330197,2.8659076818559752e-108,Informative,InfoT2T,p3,0.013428811916200002
97,"(Node18*, Node17*)",2.876843767911299,0.21654518929962982,0.21786618515330197,3.7045584877690817e-106,Informative,InfoT2T,p3,0.009696027521560001
98,"(Node19*, Node17*)",2.8908877518272407,0.2161352831547556,0.21786618515330197,1.4236858465854874e-107,Informative,InfoT2T,p3,0.01024830876008
99,"(Node21*, Node20*)",2.827657909321057,0.2169878956009896,0.21786618515330197,3.168010342998969e-102,Informative,InfoT2T,p3,0.010275612862720001
100,"(Node22*, Node20*)",2.9150479725169482,0.21614061763533676,0.21786618515330197,2.4601976934023e-109,Informative,InfoT2T,p3,0.0060711605414800005
101,"(t100000, Node29*)",2.960394229076258,0.21634912973753007,0.21786618515330197,1.7639443452704722e-112,Informative,InfoT2T,p3,0.0067091353562
102,"(t100001, Node29*)",2.951963264345706,0.21652698862092146,0.21786618515330197,1.130689687348325e-111,Informative,InfoT2T,p3,0.0055899198076400005
103,"(t100010, Node30*)",2.9295218772738725,0.21715727524781148,0.21786618515330197,2.1637724319339866e-109,Informative,InfoT2T,p3,0.01122700001212
104,"(t100011, Node30*)",2.9400120958567824,0.21654433488438532,0.21786618515330197,9.012929058939685e-111,Informative,InfoT2T,p3,0.00503614888844
105,"(t100100, Node32*)",2.9521411854219233,0.21611983956166636,0.21786618515330197,4.2410473261170415e-112,Informative,InfoT2T,p3,0.010195114973040001
106,"(t100101, Node32*)",2.9172537191142283,0.21740426875744157,0.21786618515330197,2.9642738989212944e-108,Informative,InfoT2T,p3,0.00917545794852
107,"(t100110, Node33*)",2.939365800041415,0.21658429366700002,0.21786618515330197,1.1030309256941403e-110,Informative,InfoT2T,p3,0.00505182043232
108,"(t100111, Node33*)",2.944178305325148,0.21664988991951845,0.21786618515330197,5.663959150094092e-111,Informative,InfoT2T,p3,0.01122534007372
109,"(t110000, Node44*)",2.9147066159927486,0.21662109886371297,0.21786618515330197,7.770169166592276e-109,Informative,InfoT2T,p3,0.012299479469480002
110,"(t110001, Node44*)",2.929256457652114,0.2161798510762179,0.21786618515330197,2.4200793494280196e-110,Informative,InfoT2T,p3,0.013787636853560001
111,"(t110010, Node45*)",2.976221132410701,0.21707642767156873,0.21786618515330197,6.457454734082404e-113,Informative,InfoT2T,p3,0.00639593710796
112,"(t110011, Node45*)",2.968043053859216,0.2174520549697285,0.21786618515330197,6.269022267600052e-112,Informative,InfoT2T,p3,0.00606234174688
113,"(t110100, Node47*)",2.918953250132361,0.21568636760038312,0.21786618515330197,4.4787578510990966e-110,Informative,InfoT2T,p3,0.01329796910628
114,"(t110101, Node47*)",2.882397592555323,0.21698110437842758,0.21786618515330197,3.853450061063654e-106,Informative,InfoT2T,p3,0.011289165201
115,"(t110110, Node48*)",2.9631409044025676,0.21656577824343576,0.21786618515330197,1.8309939068419909e-112,Informative,InfoT2T,p3,0.006050334165
116,"(t110111, Node48*)",2.944814062517695,0.2174598393900202,0.21786618515330197,3.272205818243072e-110,Informative,InfoT2T,p3,0.00918289752668
117,"(t011000, Node18*)",2.939484418094009,0.2157100869562948,0.21786618515330197,1.4228710783678233e-111,Informative,InfoT2T,p3,0.006079798964040001
118,"(t011001, Node18*)",2.925924015223095,0.21663322641082022,0.21786618515330197,1.2037024718293078e-109,Informative,InfoT2T,p3,0.01227215196508
119,"(t011010, Node19*)",2.9522201570071576,0.2169697271685062,0.21786618515330197,3.023059230401651e-111,Informative,InfoT2T,p3,0.01188994083584
120,"(t011011, Node19*)",2.9633295334622693,0.21654118518791757,0.21786618515330197,1.673476928156783e-112,Informative,InfoT2T,p3,0.0106213781306
121,"(t011100, Node21*)",2.814394029893427,0.21528062954276325,0.21786618515330197,7.233942666662142e-103,Informative,InfoT2T,p3,0.018587023393199998
122,"(t011101, Node21*)",2.8337924786161963,0.21505858159928617,0.21786618515330197,1.8060356102397142e-104,Informative,InfoT2T,p3,0.01233520790824
123,"(t011110, Node22*)",2.918682084754996,0.21742011477027123,0.21786618515330197,2.4185619509580675e-108,Informative,InfoT2T,p3,0.01753539668888
124,"(t011111, Node22*)",2.957668392254606,0.21682767801770142,0.21786618515330197,8.598919595610982e-112,Informative,InfoT2T,p3,0.00708048717636
