,edge,delta,c_s,c_sTwoSequence,p_value,result_test,result_test_tip2tip,category_rate,branch_length
15,"(t000110, Node7*)",2.937841591264784,0.21199608659170818,0.21353933356441893,2.6065657385451777e-115,Informative,InfoT2T,p3,0.007284709948800001
16,"(t000111, Node7*)",2.941972607094168,0.21220972610062677,0.21353933356441893,2.1187126422537285e-115,Informative,InfoT2T,p3,0.010863348272
17,"(Node10*, Node9*)",2.8985571525696576,0.21188350978999576,0.21353933356441893,2.0051392373047097e-112,Informative,InfoT2T,p3,0.0123828082976
18,"(Node11*, Node9*)",2.8710824168024285,0.2115267362627119,0.21353933356441893,1.0369659982200212e-110,Informative,InfoT2T,p3,0.008706440915600001
19,"(Node13*, Node12*)",2.9305434295311628,0.21307003294843452,0.21353933356441893,1.282531248645034e-113,Informative,InfoT2T,p3,0.0090528277428
20,"(Node14*, Node12*)",2.9152114513403524,0.21270661268968072,0.21353933356441893,7.82214122052546e-113,Informative,InfoT2T,p3,2.556686e-06
21,"(t001000, Node10*)",2.967271418433883,0.21231913331441504,0.21353933356441893,3.0945709144972892e-117,Informative,InfoT2T,p3,0.009400920868
22,"(t001001, Node10*)",2.9576425240009176,0.2127166406756958,0.21353933356441893,4.592150044610411e-116,Informative,InfoT2T,p3,0.0094271627172
23,"(t001010, Node11*)",2.9275034416281467,0.21155384972738694,0.21353933356441893,5.501369035879303e-115,Informative,InfoT2T,p3,0.007934907778399999
24,"(t001011, Node11*)",2.8871557641272414,0.2127052054704295,0.21353933356441893,1.02309999232609e-110,Informative,InfoT2T,p3,0.013383798305599999
25,"(t001100, Node13*)",2.933987365758489,0.21083715053895863,0.21353933356441893,2.9484184818830035e-116,Informative,InfoT2T,p3,0.0051604201428
26,"(t001101, Node13*)",2.8569206108662715,0.21316090228209994,0.21353933356441893,5.2877169327646636e-108,Informative,InfoT2T,p3,0.0147114201356
27,"(Node15*, Node14*)",2.963616515829479,0.21270629276433733,0.21353933356441893,1.5514530879948268e-116,Informative,InfoT2T,p3,0.012345598953199999
28,"(Node16*, Node14*)",-0.030876602162927303,0.21352478607613465,0.21353933356441893,0.5940024088968199,Saturated,SatuT2T,p3,3.0838212153
29,"(t001110, Node15*)",2.9847997502642336,0.21316625562082825,0.21353933356441893,1.1248036883211535e-117,Informative,InfoT2T,p3,0.0083649275044
30,"(t001111, Node15*)",2.9772507700529065,0.21351955334140146,0.21353933356441893,1.0321532707673058e-116,Informative,InfoT2T,p3,0.0062175002172
31,"(Node17*, Node16*)",-0.00280141991415058,0.006445655479158183,0.21353933356441893,0.7626610631724303,Saturated,SatuT2T,p3,0.4930766335392
32,"(Node48*, Node16*)",-0.03745181703242843,0.020686720210761535,0.21353933356441893,0.9985487947376026,Saturated,SatuT2T,p3,2.757800321276
33,"(Node18*, Node17*)",-0.06375219590309061,0.03998366076857743,0.21353933356441893,0.9956375198732081,Saturated,SatuT2T,p3,3.156569452916
34,"(Node33*, Node17*)",-0.012429770974136455,0.004557244053954121,0.21353933356441893,0.9999963764281601,Saturated,SatuT2T,p3,1.245862813868
35,"(Node49*, Node48*)",2.9355353193978138,0.21353862184148745,0.21353933356441893,1.652807293974282e-113,Informative,InfoT2T,p3,0.0094057794248
36,"(t101011, Node48*)",2.8987478406419696,0.2085151171060964,0.21353933356441893,5.004803891578103e-116,Informative,InfoT2T,p3,2.4965464e-06
37,"(Node19*, Node18*)",2.854080521155662,0.2108713191395874,0.21353933356441893,4.257724392205152e-110,Informative,InfoT2T,p3,2.1723548e-06
38,"(t011010, Node18*)",2.8902434223788047,0.21192264731342803,0.21353933356441893,9.410973583505463e-112,Informative,InfoT2T,p3,0.0094177661808
39,"(t110000, Node33*)",2.888255981654078,0.20920674501669626,0.21353933356441893,1.8487785175683635e-114,Informative,InfoT2T,p3,2.4335956e-06
40,"(Node34*, Node33*)",2.9331751458272914,0.21353863846743745,0.21353933356441893,2.4948714438062798e-113,Informative,InfoT2T,p3,0.0115540623208
41,"(Node50*, Node49*)",2.8797261134963064,0.21272467274563917,0.21353933356441893,3.864991621610699e-110,Informative,InfoT2T,p3,0.0127073145512
42,"(t101010, Node49*)",2.9164994046349704,0.2119446652774413,0.21353933356441893,9.964889080552992e-114,Informative,InfoT2T,p3,0.0093879037068
43,"(Node20*, Node19*)",2.8538849523498007,0.21191814415072535,0.21353933356441893,5.088538395796386e-109,Informative,InfoT2T,p3,0.013824533924400001
44,"(t011011, Node19*)",2.9095417462637982,0.21117000424822752,0.21353933356441893,5.179316795721926e-114,Informative,InfoT2T,p3,0.010446691284
45,"(t110001, Node34*)",2.9437076534969693,0.21147576638556884,0.21353933356441893,2.541096289835215e-116,Informative,InfoT2T,p3,0.006197659370000001
46,"(Node35*, Node34*)",2.8770926532040058,0.21280009002881992,0.21353933356441893,7.255789309768524e-110,Informative,InfoT2T,p3,0.0132875588816
47,"(Node51*, Node50*)",2.911786573117498,0.21216597068425486,0.21353933356441893,3.8911060903345065e-113,Informative,InfoT2T,p3,0.011281188373600001
48,"(Node62*, Node50*)",2.899580420096667,0.2114698642254058,0.21353933356441893,6.203861247897423e-113,Informative,InfoT2T,p3,0.0051398322192
49,"(Node21*, Node20*)",2.861344203159751,0.2115970965520463,0.21353933356441893,6.635082636216775e-110,Informative,InfoT2T,p3,0.0056537545183999996
50,"(Node32*, Node20*)",2.903539458203569,0.21212619941656347,0.21353933356441893,1.4993302581278815e-112,Informative,InfoT2T,p3,0.008322517339599999
51,"(Node36*, Node35*)",2.8735077728331437,0.21180233563613596,0.21353933356441893,1.3031291634345547e-110,Informative,InfoT2T,p3,0.0139073365152
52,"(Node37*, Node35*)",2.849614023915905,0.2118633902709446,0.21353933356441893,9.351485204429388e-109,Informative,InfoT2T,p3,0.0054711812348
53,"(Node52*, Node51*)",2.8742508922507937,0.21268137711697768,0.21353933356441893,8.979028309876306e-110,Informative,InfoT2T,p3,0.0265059720824
54,"(Node59*, Node51*)",2.885921089320249,0.21210666548935567,0.21353933356441893,3.0918231757901214e-111,Informative,InfoT2T,p3,0.0127449861372
55,"(t101000, Node62*)",2.942035133484741,0.21285439659856548,0.21353933356441893,1.0128483377323745e-114,Informative,InfoT2T,p3,0.0062626088328
56,"(t101001, Node62*)",2.9343834303156475,0.21272307111902583,0.21353933356441893,2.8285378394696107e-114,Informative,InfoT2T,p3,0.013640221511999999
57,"(Node22*, Node21*)",2.8819155742332385,0.2120075396039967,0.21353933356441893,4.9075617526464885e-111,Informative,InfoT2T,p3,0.0222212720644
58,"(Node29*, Node21*)",2.8587856133964245,0.21267025760324354,0.21353933356441893,1.2474279385866742e-108,Informative,InfoT2T,p3,0.0102113746676
59,"(t011000, Node32*)",2.9675991084155284,0.21233862711992288,0.21353933356441893,3.06421526581742e-117,Informative,InfoT2T,p3,0.011524700039600001
60,"(t011001, Node32*)",2.950945385679942,0.2127214806969633,0.21353933356441893,1.5203154590110336e-115,Informative,InfoT2T,p3,0.0062340707352
61,"(t110010, Node36*)",2.886768588882479,0.21267924847341427,0.21353933356441893,1.029287110881662e-110,Informative,InfoT2T,p3,0.0166302338116
62,"(t110011, Node36*)",2.922981071169424,0.21145020229348402,0.21353933356441893,9.511865815234783e-115,Informative,InfoT2T,p3,0.012175745948000001
63,"(Node38*, Node37*)",2.8546894040157715,0.21201875808154888,0.21353933356441893,5.594467621642663e-109,Informative,InfoT2T,p3,0.009299998587199999
64,"(Node41*, Node37*)",2.84488394411343,0.21198952671947532,0.21353933356441893,2.821179278617469e-108,Informative,InfoT2T,p3,0.024832013424399998
65,"(Node53*, Node52*)",2.9240563770665995,0.2117341326021776,0.21353933356441893,1.5746382067539623e-114,Informative,InfoT2T,p3,0.0128764180704
66,"(Node56*, Node52*)",2.8810571002949756,0.21206158924168733,0.21353933356441893,6.472473078455553e-111,Informative,InfoT2T,p3,0.0114647801148
67,"(Node60*, Node59*)",2.8880557952882935,0.21145208055273343,0.21353933356441893,4.489418204069427e-112,Informative,InfoT2T,p3,0.010451076354399999
68,"(Node61*, Node59*)",2.858114477638096,0.21268714459758192,0.21353933356441893,1.4549202389633724e-108,Informative,InfoT2T,p3,0.0121949693352
69,"(Node23*, Node22*)",2.9080479063739544,0.21199333950557397,0.21353933356441893,4.9479340114641917e-113,Informative,InfoT2T,p3,0.0102993108108
70,"(Node26*, Node22*)",2.8832186678890155,0.21241952432654615,0.21353933356441893,1.0336818728320237e-110,Informative,InfoT2T,p3,0.0115165700492
71,"(Node30*, Node29*)",2.8692048668410806,0.211546971873297,0.21353933356441893,1.507588193831634e-110,Informative,InfoT2T,p3,0.0157624579372
72,"(Node31*, Node29*)",2.8850461308176687,0.2115369974360596,0.21353933356441893,9.309090940447691e-112,Informative,InfoT2T,p3,0.0072695826808
73,"(Node39*, Node38*)",2.884573799508424,0.21187707905258565,0.21353933356441893,2.2691590996519542e-111,Informative,InfoT2T,p3,0.0175247313468
74,"(Node40*, Node38*)",2.8502965584791813,0.2119530556801791,0.21353933356441893,1.0232687880012009e-108,Informative,InfoT2T,p3,0.00733966419
75,"(Node42*, Node41*)",2.8967051401818713,0.2121150679164987,0.21353933356441893,4.8189944871072e-112,Informative,InfoT2T,p3,0.0129988393044
76,"(Node45*, Node41*)",2.868510210231528,0.21123420106757254,0.21353933356441893,8.127285945668474e-111,Informative,InfoT2T,p3,0.0088972382644
77,"(Node54*, Node53*)",2.970025147070657,0.21317177890785888,0.21353933356441893,1.5727469421250745e-116,Informative,InfoT2T,p3,0.0095180154804
78,"(Node55*, Node53*)",2.9894828232918154,0.21308843527216667,0.21353933356441893,4.018782965431849e-118,Informative,InfoT2T,p3,0.0056887798616
79,"(Node57*, Node56*)",2.909477755724856,0.21208231282483891,0.21353933356441893,4.7695996991161613e-113,Informative,InfoT2T,p3,0.0080903577008
80,"(Node58*, Node56*)",2.904552553109189,0.21232831037755162,0.21353933356441893,2.0367118132479809e-112,Informative,InfoT2T,p3,0.0057142616828000006
81,"(t101100, Node60*)",2.932135191739959,0.21273266989796222,0.21353933356441893,4.2975883457631926e-114,Informative,InfoT2T,p3,0.0115373722264
82,"(t101101, Node60*)",2.94361166742134,0.2122863664281573,0.21353933356441893,1.9131159772668964e-115,Informative,InfoT2T,p3,0.007261335121999999
83,"(t101110, Node61*)",2.9063083518543698,0.21189570905120325,0.21353933356441893,5.30799644617842e-113,Informative,InfoT2T,p3,0.0081493903908
84,"(t101111, Node61*)",2.9366158673747047,0.2111897991619967,0.21353933356441893,4.4289413935604017e-116,Informative,InfoT2T,p3,0.0140940544112
85,"(Node24*, Node23*)",2.9204558638631335,0.2126889883381966,0.21353933356441893,2.997443631874264e-113,Informative,InfoT2T,p3,0.0139746243944
86,"(Node25*, Node23*)",2.945234069997922,0.21268177524093201,0.21353933356441893,3.7831116930631447e-115,Informative,InfoT2T,p3,0.011707272519999999
87,"(Node27*, Node26*)",2.840265341531946,0.21273915032073662,0.21353933356441893,3.4502363371008416e-107,Informative,InfoT2T,p3,0.0096366847664
88,"(Node28*, Node26*)",2.929317150276296,0.21106680546275058,0.21353933356441893,1.2003633391317311e-115,Informative,InfoT2T,p3,0.0079149092028
89,"(t011100, Node30*)",2.924580391284958,0.2124335185122816,0.21353933356441893,7.855773912081006e-114,Informative,InfoT2T,p3,0.013375132781600001
90,"(t011101, Node30*)",2.9315899517487907,0.2118735614198377,0.21353933356441893,5.840292985227148e-115,Informative,InfoT2T,p3,0.0078035874900000005
91,"(t011110, Node31*)",2.9630467897932875,0.21234450752957681,0.21353933356441893,7.00040423201217e-117,Informative,InfoT2T,p3,0.0093802109584
92,"(t011111, Node31*)",2.951716010217176,0.212709289154051,0.21353933356441893,1.2875701335342978e-115,Informative,InfoT2T,p3,0.0115456444836
93,"(t110100, Node39*)",2.941340433365574,0.21283940239664384,0.21353933356441893,1.1035907316937745e-114,Informative,InfoT2T,p3,0.0062069249848
94,"(t110101, Node39*)",2.954580790634881,0.21226677758724738,0.21353933356441893,2.6040190240821003e-116,Informative,InfoT2T,p3,0.007327887872399999
95,"(t110110, Node40*)",2.9113771976329814,0.2111041542051755,0.21353933356441893,3.187325672098393e-114,Informative,InfoT2T,p3,0.011053830766400001
96,"(t110111, Node40*)",2.8510932930107575,0.21233991032780986,0.21353933356441893,2.1789391848900623e-108,Informative,InfoT2T,p3,0.0173700999856
97,"(Node43*, Node42*)",2.8796013544893113,0.21237750532093252,0.21353933356441893,1.752014417691866e-110,Informative,InfoT2T,p3,0.0112736355828
98,"(Node44*, Node42*)",2.882934353189466,0.21187735676550784,0.21353933356441893,3.020933644245528e-111,Informative,InfoT2T,p3,0.0072369852104
99,"(Node46*, Node45*)",2.876664364416625,0.21193767103508498,0.21353933356441893,1.0361972397186475e-110,Informative,InfoT2T,p3,0.0137182974716
100,"(Node47*, Node45*)",2.877459161307246,0.21307600665531357,0.21353933356441893,1.2937399169869522e-109,Informative,InfoT2T,p3,0.0063261128368
101,"(t100000, Node54*)",2.9676258610555677,0.21312947435404778,0.21353933356441893,2.1672019841050015e-116,Informative,InfoT2T,p3,0.009383437412799999
102,"(t100001, Node54*)",2.96601121906383,0.21312576664394978,0.21353933356441893,2.858130629260318e-116,Informative,InfoT2T,p3,0.0126618417848
103,"(t100010, Node55*)",2.999819192473285,0.2135264811632381,0.21353933356441893,1.9042424034978507e-118,Informative,InfoT2T,p3,0.0080069804204
104,"(t100011, Node55*)",2.999892191291792,0.21353166597403736,0.21353933356441893,1.904188829060174e-118,Informative,InfoT2T,p3,0.013412262408399999
105,"(t100100, Node57*)",2.9546449004361026,0.21271102904567363,0.21353933356441893,7.701481838046481e-116,Informative,InfoT2T,p3,0.0104655316452
106,"(t100101, Node57*)",2.9544798215302963,0.21270987398230973,0.21353933356441893,7.907355939721164e-116,Informative,InfoT2T,p3,0.0072869030864
107,"(t100110, Node58*)",2.954572901718269,0.212123183185687,0.21353933356441893,1.8272767485024395e-116,Informative,InfoT2T,p3,0.0083477656304
108,"(t100111, Node58*)",2.9281425545963873,0.21274446395902774,0.21353933356441893,8.911088573429539e-114,Informative,InfoT2T,p3,0.0125783994452
109,"(t010000, Node24*)",2.9234582296170477,0.2131334031279798,0.21353933356441893,5.1493129483116577e-113,Informative,InfoT2T,p3,0.009012659409599999
110,"(t010001, Node24*)",2.949705021647268,0.21197622197606333,0.21353933356441893,3.0193220525640105e-116,Informative,InfoT2T,p3,0.00899028286
111,"(t010010, Node25*)",2.977163356006585,0.21272521616614248,0.21353933356441893,1.4596469027837241e-117,Informative,InfoT2T,p3,0.005729407826
112,"(t010011, Node25*)",2.969954588788274,0.21317164632774857,0.21353933356441893,1.592009117223991e-116,Informative,InfoT2T,p3,0.0090869999872
113,"(t010100, Node27*)",2.90312089456497,0.21115649107808276,0.21353933356441893,1.558481040028704e-113,Informative,InfoT2T,p3,0.007268303886
114,"(t010101, Node27*)",2.8808589939465974,0.21154780234636197,0.21353933356441893,1.984540646504262e-111,Informative,InfoT2T,p3,0.004146100327999999
115,"(t010110, Node28*)",2.9994709900811447,0.21350177666328704,0.21353933356441893,1.9046264240872385e-118,Informative,InfoT2T,p3,0.007858147560800001
116,"(t010111, Node28*)",2.999529915108524,0.21350595034712777,0.21353933356441893,1.9045281673161751e-118,Informative,InfoT2T,p3,0.0088429748756
117,"(t111000, Node43*)",2.87771144557641,0.2123348406512489,0.21353933356441893,2.198416304036302e-110,Informative,InfoT2T,p3,0.0180061984424
118,"(t111001, Node43*)",2.9142755543671344,0.21118326884149136,0.21353933356441893,2.3143978725052085e-114,Informative,InfoT2T,p3,0.0083056031524
119,"(t111010, Node44*)",2.9353241309845517,0.21193054053665544,0.21353933356441893,3.4666109860065252e-115,Informative,InfoT2T,p3,0.0133215928752
120,"(t111011, Node44*)",2.9095061213899096,0.2127635196243467,0.21353933356441893,2.424394790374221e-112,Informative,InfoT2T,p3,0.0097574758056
121,"(t111100, Node46*)",2.92762520714323,0.21193774331083676,0.21353933356441893,1.3775442047572554e-114,Informative,InfoT2T,p3,0.011531222625999999
122,"(t111101, Node46*)",2.90931813745688,0.2126873048233096,0.21353933356441893,2.088965023882886e-112,Informative,InfoT2T,p3,0.009392822101999999
123,"(t111110, Node47*)",2.918889282648294,0.21152311825581427,0.21353933356441893,2.345759036719324e-114,Informative,InfoT2T,p3,0.0104396943076
124,"(t111111, Node47*)",2.912892825209132,0.21162810919596484,0.21353933356441893,8.73162048067231e-114,Informative,InfoT2T,p3,0.007271572408
